employee_id,date,service_period,role_assigned,scheduled_hours,hours_worked,overtime_hours,consecutive_work_days,is_rest_day,is_holiday,is_weekend,demand_pressure_score,delivery_order_volume
RST_023,2025-09-29,19_21,jefe_turno,2.0,2.0,0.0,1,False,False,False,1.5,26
RST_005,2025-09-29,21_23,garzon,2.0,2.0,0.0,4,False,False,False,0.6,16
RST_066,2025-09-29,21_23,garzon,2.0,2.0,0.0,17,False,False,False,0.6,16
RST_037,2025-09-29,21_23,host,2.0,2.0,0.0,1,False,False,False,1.2,16
RST_064,2025-09-29,21_23,cajero,2.0,2.0,0.4,2,False,False,False,1.2,16
RST_054,2025-09-29,21_23,cocinero_linea,2.0,2.0,0.0,7,False,False,False,0.6,16
RST_027,2025-09-29,21_23,cocinero_linea,2.0,2.0,0.5,6,False,False,False,0.6,16
RST_043,2025-09-29,21_23,ayudante_cocina,2.0,2.0,0.7,13,False,False,False,0.6,16
RST_046,2025-09-29,21_23,ayudante_cocina,2.0,2.0,0.0,31,False,False,False,0.6,16
RST_002,2025-09-29,21_23,runner,2.0,2.0,0.5,3,False,False,False,1.2,16
RST_012,2025-09-29,21_23,copero,2.0,2.0,0.6,1,False,False,False,1.2,16
RST_008,2025-09-29,21_23,jefe_turno,2.0,2.0,0.0,14,False,False,False,1.2,16
RST_039,2025-09-30,11_13,garzon,2.0,2.0,0.0,2,False,False,False,0.4,6
RST_060,2025-09-30,11_13,garzon,2.0,2.0,0.0,1,False,False,False,0.4,6
RST_031,2025-09-30,11_13,host,2.0,2.0,0.0,92,False,False,False,0.8,6
RST_006,2025-09-30,11_13,cajero,2.0,2.0,0.0,5,False,False,False,0.8,6
RST_036,2025-09-30,11_13,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.4,6
RST_051,2025-09-30,11_13,cocinero_linea,2.0,2.0,0.0,9,False,False,False,0.4,6
RST_043,2025-09-30,11_13,ayudante_cocina,2.0,2.0,0.0,14,False,False,False,0.8,6
RST_049,2025-09-30,11_13,runner,2.0,2.0,0.0,4,False,False,False,0.8,6
RST_048,2025-09-30,11_13,copero,2.0,2.0,0.0,4,False,False,False,0.8,6
RST_023,2025-09-30,11_13,jefe_turno,2.0,2.0,0.0,2,False,False,False,0.8,6
RST_059,2025-09-30,13_15,garzon,2.0,2.0,0.0,1,False,False,False,0.39,22
RST_015,2025-09-30,13_15,garzon,2.0,2.0,0.0,2,False,False,False,0.39,22
RST_040,2025-09-30,13_15,garzon,2.0,2.0,0.0,36,False,False,False,0.39,22
RST_024,2025-09-30,13_15,garzon,2.0,2.0,0.0,3,False,False,False,0.39,22
RST_060,2025-09-30,13_15,garzon,2.0,2.0,0.0,1,False,False,False,0.39,22
RST_030,2025-09-30,13_15,garzon,2.0,2.0,0.0,2,False,False,False,0.39,22
RST_071,2025-09-30,13_15,garzon,2.0,2.0,0.0,6,False,False,False,0.39,22
RST_062,2025-09-30,13_15,garzon,2.0,2.0,0.0,1,False,False,False,0.39,22
RST_031,2025-09-30,13_15,host,2.0,2.0,0.0,92,False,False,False,1.5,22
RST_006,2025-09-30,13_15,host,2.0,2.0,0.0,5,False,False,False,1.5,22
RST_064,2025-09-30,13_15,cajero,2.0,2.0,0.0,3,False,False,False,1.5,22
RST_013,2025-09-30,13_15,cajero,2.0,2.0,0.0,4,False,False,False,1.5,22
RST_010,2025-09-30,13_15,cocinero_linea,2.0,2.0,0.0,5,False,False,False,0.78,22
RST_051,2025-09-30,13_15,cocinero_linea,2.0,2.0,0.0,9,False,False,False,0.78,22
RST_018,2025-09-30,13_15,cocinero_linea,2.0,2.0,0.0,3,False,False,False,0.78,22
RST_016,2025-09-30,13_15,cocinero_linea,2.0,2.0,0.0,6,False,False,False,0.78,22
RST_043,2025-09-30,13_15,ayudante_cocina,2.0,2.0,0.0,14,False,False,False,1.04,22
RST_063,2025-09-30,13_15,ayudante_cocina,2.0,2.0,0.0,3,False,False,False,1.04,22
RST_046,2025-09-30,13_15,ayudante_cocina,2.0,2.0,0.0,32,False,False,False,1.04,22
RST_033,2025-09-30,13_15,runner,2.0,2.0,0.0,1,False,False,False,1.5,22
RST_049,2025-09-30,13_15,runner,2.0,2.0,0.0,4,False,False,False,1.5,22
RST_048,2025-09-30,13_15,copero,2.0,2.0,0.0,4,False,False,False,1.5,22
RST_044,2025-09-30,13_15,copero,2.0,2.0,0.0,1,False,False,False,1.5,22
RST_055,2025-09-30,13_15,jefe_turno,2.0,2.0,0.0,4,False,False,False,1.5,22
RST_005,2025-09-30,19_21,garzon,2.0,2.0,0.0,5,False,False,False,0.38,19
RST_045,2025-09-30,19_21,garzon,2.0,2.0,0.0,3,False,False,False,0.38,19
RST_072,2025-09-30,19_21,garzon,2.0,2.0,0.0,1,False,False,False,0.38,19
RST_066,2025-09-30,19_21,garzon,2.0,2.0,0.0,18,False,False,False,0.38,19
RST_041,2025-09-30,19_21,garzon,2.0,2.0,0.0,6,False,False,False,0.38,19
RST_034,2025-09-30,19_21,garzon,2.0,2.0,0.0,2,False,False,False,0.38,19
RST_071,2025-09-30,19_21,garzon,2.0,2.0,0.0,6,False,False,False,0.38,19
RST_007,2025-09-30,19_21,garzon,2.0,2.0,0.0,2,False,False,False,0.38,19
RST_031,2025-09-30,19_21,host,2.0,2.0,0.0,92,False,False,False,1.5,19
RST_037,2025-09-30,19_21,host,2.0,2.0,0.0,2,False,False,False,1.5,19
RST_013,2025-09-30,19_21,cajero,2.0,2.0,0.0,4,False,False,False,1.5,19
RST_038,2025-09-30,19_21,cajero,2.0,2.0,0.0,1,False,False,False,1.5,19
RST_068,2025-09-30,19_21,cocinero_linea,2.0,2.0,0.0,2,False,False,False,0.61,19
RST_053,2025-09-30,19_21,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.61,19
RST_035,2025-09-30,19_21,cocinero_linea,2.0,2.0,0.0,2,False,False,False,0.61,19
RST_070,2025-09-30,19_21,cocinero_linea,2.0,2.0,0.0,3,False,False,False,0.61,19
RST_054,2025-09-30,19_21,cocinero_linea,2.0,2.0,0.0,8,False,False,False,0.61,19
RST_063,2025-09-30,19_21,ayudante_cocina,2.0,2.0,0.0,3,False,False,False,1.02,19
RST_043,2025-09-30,19_21,ayudante_cocina,2.0,2.0,0.0,14,False,False,False,1.02,19
RST_028,2025-09-30,19_21,ayudante_cocina,2.0,2.0,0.0,1,False,False,False,1.02,19
RST_025,2025-09-30,19_21,runner,2.0,2.0,0.0,2,False,False,False,1.5,19
RST_001,2025-09-30,19_21,runner,2.0,2.0,0.0,3,False,False,False,1.5,19
RST_026,2025-09-30,19_21,copero,2.0,2.0,0.8,1,False,False,False,1.5,19
RST_065,2025-09-30,19_21,copero,2.0,2.0,0.0,1,False,False,False,1.5,19
RST_023,2025-09-30,19_21,jefe_turno,2.0,2.0,0.0,2,False,False,False,1.5,19
RST_040,2025-09-30,21_23,garzon,2.0,2.0,0.0,36,False,False,False,0.67,13
RST_034,2025-09-30,21_23,garzon,2.0,2.0,0.0,2,False,False,False,0.67,13
RST_037,2025-09-30,21_23,host,2.0,2.0,0.5,2,False,False,False,1.33,13
RST_006,2025-09-30,21_23,cajero,2.0,2.0,0.3,5,False,False,False,1.33,13
RST_053,2025-09-30,21_23,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.67,13
RST_054,2025-09-30,21_23,cocinero_linea,2.0,2.0,0.0,8,False,False,False,0.67,13
RST_043,2025-09-30,21_23,ayudante_cocina,2.0,2.0,0.0,14,False,False,False,0.67,13
RST_046,2025-09-30,21_23,ayudante_cocina,2.0,2.0,0.0,32,False,False,False,0.67,13
RST_002,2025-09-30,21_23,runner,2.0,2.0,0.5,4,False,False,False,1.33,13
RST_065,2025-09-30,21_23,copero,2.0,2.0,0.0,1,False,False,False,1.33,13
RST_014,2025-09-30,21_23,jefe_turno,2.0,2.0,0.0,1,False,False,False,1.33,13
RST_041,2025-10-01,11_13,garzon,2.0,2.0,0.0,7,False,False,False,0.53,8
RST_072,2025-10-01,11_13,garzon,2.0,2.0,0.0,2,False,False,False,0.53,8
RST_031,2025-10-01,11_13,host,2.0,2.0,0.0,93,False,False,False,1.07,8
RST_064,2025-10-01,11_13,cajero,2.0,2.0,0.0,4,False,False,False,1.07,8
RST_016,2025-10-01,11_13,cocinero_linea,2.0,2.0,0.0,7,False,False,False,0.53,8
RST_018,2025-10-01,11_13,cocinero_linea,2.0,2.0,0.0,4,False,False,False,0.53,8
RST_043,2025-10-01,11_13,ayudante_cocina,2.0,2.0,0.0,15,False,False,False,1.07,8
RST_057,2025-10-01,11_13,runner,2.0,2.0,0.0,1,False,False,False,1.07,8
RST_048,2025-10-01,11_13,copero,2.0,2.0,0.0,5,False,False,False,1.07,8
RST_023,2025-10-01,11_13,jefe_turno,2.0,2.0,0.0,3,False,False,False,1.07,8
RST_060,2025-10-01,13_15,garzon,2.0,2.0,0.0,2,False,False,False,0.44,18
RST_061,2025-10-01,13_15,garzon,2.0,2.0,0.0,1,False,False,False,0.44,18
RST_040,2025-10-01,13_15,garzon,2.0,2.0,0.0,37,False,False,False,0.44,18
RST_059,2025-10-01,13_15,garzon,2.0,2.0,0.0,2,False,False,False,0.44,18
RST_003,2025-10-01,13_15,garzon,2.0,2.0,0.0,1,False,False,False,0.44,18
RST_024,2025-10-01,13_15,garzon,2.0,2.0,0.0,4,False,False,False,0.44,18
RST_039,2025-10-01,13_15,garzon,2.0,2.0,0.0,3,False,False,False,0.44,18
RST_031,2025-10-01,13_15,host,2.0,2.0,0.0,93,False,False,False,1.5,18
RST_039,2025-10-01,13_15,host,2.0,2.0,0.0,3,False,False,False,1.5,18
RST_006,2025-10-01,13_15,cajero,2.0,2.0,0.0,6,False,False,False,1.5,18
RST_013,2025-10-01,13_15,cajero,2.0,2.0,0.0,5,False,False,False,1.5,18
RST_051,2025-10-01,13_15,cocinero_linea,2.0,2.0,0.0,10,False,False,False,0.77,18
RST_054,2025-10-01,13_15,cocinero_linea,2.0,2.0,0.0,9,False,False,False,0.77,18
RST_018,2025-10-01,13_15,cocinero_linea,2.0,2.0,0.0,4,False,False,False,0.77,18
RST_016,2025-10-01,13_15,cocinero_linea,2.0,2.0,0.0,7,False,False,False,0.77,18
RST_043,2025-10-01,13_15,ayudante_cocina,2.0,2.0,0.0,15,False,False,False,1.02,18
RST_046,2025-10-01,13_15,ayudante_cocina,2.0,2.0,0.0,33,False,False,False,1.02,18
RST_063,2025-10-01,13_15,ayudante_cocina,2.0,2.0,0.0,4,False,False,False,1.02,18
RST_020,2025-10-01,13_15,runner,2.0,2.0,0.0,1,False,False,False,1.5,18
RST_001,2025-10-01,13_15,runner,2.0,2.0,0.0,4,False,False,False,1.5,18
RST_026,2025-10-01,13_15,copero,2.0,2.0,0.0,2,False,False,False,1.5,18
RST_032,2025-10-01,13_15,copero,2.0,2.0,0.7,1,False,False,False,1.5,18
RST_023,2025-10-01,13_15,jefe_turno,2.0,2.0,0.0,3,False,False,False,1.5,18
RST_040,2025-10-01,19_21,garzon,2.0,2.0,0.0,37,False,False,False,0.38,25
RST_003,2025-10-01,19_21,garzon,2.0,2.0,0.0,1,False,False,False,0.38,25
RST_071,2025-10-01,19_21,garzon,2.0,2.0,0.0,7,False,False,False,0.38,25
RST_045,2025-10-01,19_21,garzon,2.0,2.0,0.0,4,False,False,False,0.38,25
RST_066,2025-10-01,19_21,garzon,2.0,2.0,0.0,19,False,False,False,0.38,25
RST_034,2025-10-01,19_21,garzon,2.0,2.0,0.0,3,False,False,False,0.38,25
RST_007,2025-10-01,19_21,garzon,2.0,2.0,0.0,3,False,False,False,0.38,25
RST_062,2025-10-01,19_21,garzon,2.0,2.0,0.0,2,False,False,False,0.38,25
RST_031,2025-10-01,19_21,host,2.0,2.0,0.0,93,False,False,False,1.5,25
RST_004,2025-10-01,19_21,host,2.0,2.0,0.0,1,False,False,False,1.5,25
RST_064,2025-10-01,19_21,cajero,2.0,2.0,0.0,4,False,False,False,1.5,25
RST_038,2025-10-01,19_21,cajero,2.0,2.0,0.0,2,False,False,False,1.5,25
RST_068,2025-10-01,19_21,cocinero_linea,2.0,2.0,0.0,3,False,False,False,0.6,25
RST_051,2025-10-01,19_21,cocinero_linea,2.0,2.0,0.0,10,False,False,False,0.6,25
RST_052,2025-10-01,19_21,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.6,25
RST_053,2025-10-01,19_21,cocinero_linea,2.0,2.0,0.0,2,False,False,False,0.6,25
RST_050,2025-10-01,19_21,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.6,25
RST_063,2025-10-01,19_21,ayudante_cocina,2.0,2.0,0.0,4,False,False,False,1.0,25
RST_043,2025-10-01,19_21,ayudante_cocina,2.0,2.0,0.0,15,False,False,False,1.0,25
RST_046,2025-10-01,19_21,ayudante_cocina,2.0,2.0,0.8,33,False,False,False,1.0,25
RST_011,2025-10-01,19_21,runner,2.0,2.0,0.0,1,False,False,False,1.5,25
RST_019,2025-10-01,19_21,runner,2.0,2.0,0.0,1,False,False,False,1.5,25
RST_029,2025-10-01,19_21,copero,2.0,2.0,0.0,1,False,False,False,1.5,25
RST_044,2025-10-01,19_21,copero,2.0,2.0,0.0,2,False,False,False,1.5,25
RST_008,2025-10-01,19_21,jefe_turno,2.0,2.0,0.0,1,False,False,False,1.5,25
RST_034,2025-10-01,21_23,garzon,2.0,2.0,0.4,3,False,False,False,0.52,14
RST_003,2025-10-01,21_23,garzon,2.0,2.0,0.0,1,False,False,False,0.52,14
RST_004,2025-10-01,21_23,host,2.0,2.0,0.3,1,False,False,False,1.03,14
RST_013,2025-10-01,21_23,cajero,2.0,2.0,0.0,5,False,False,False,1.03,14
RST_054,2025-10-01,21_23,cocinero_linea,2.0,2.0,0.0,9,False,False,False,0.52,14
RST_027,2025-10-01,21_23,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.52,14
RST_063,2025-10-01,21_23,ayudante_cocina,2.0,2.0,0.0,4,False,False,False,1.03,14
RST_002,2025-10-01,21_23,runner,2.0,2.0,0.0,5,False,False,False,1.03,14
RST_012,2025-10-01,21_23,copero,2.0,2.0,0.3,1,False,False,False,1.03,14
RST_008,2025-10-01,21_23,jefe_turno,2.0,2.0,0.3,1,False,False,False,1.03,14
RST_041,2025-10-02,11_13,garzon,2.0,2.0,0.0,8,False,False,False,0.5,10
RST_009,2025-10-02,11_13,garzon,2.0,2.0,0.0,1,False,False,False,0.5,10
RST_031,2025-10-02,11_13,host,2.0,2.0,0.0,94,False,False,False,1.0,10
RST_006,2025-10-02,11_13,cajero,2.0,2.0,0.0,7,False,False,False,1.0,10
RST_036,2025-10-02,11_13,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.5,10
RST_010,2025-10-02,11_13,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.5,10
RST_043,2025-10-02,11_13,ayudante_cocina,2.0,2.0,0.0,16,False,False,False,1.0,10
RST_020,2025-10-02,11_13,runner,2.0,2.0,0.0,2,False,False,False,1.0,10
RST_048,2025-10-02,11_13,copero,2.0,2.0,0.0,6,False,False,False,1.0,10
RST_008,2025-10-02,11_13,jefe_turno,2.0,2.0,0.0,2,False,False,False,1.0,10
RST_039,2025-10-02,13_15,garzon,2.0,2.0,0.0,4,False,False,False,0.44,20
RST_071,2025-10-02,13_15,garzon,2.0,2.0,0.0,8,False,False,False,0.44,20
RST_059,2025-10-02,13_15,garzon,2.0,2.0,0.0,3,False,False,False,0.44,20
RST_041,2025-10-02,13_15,garzon,2.0,2.0,0.0,8,False,False,False,0.44,20
RST_022,2025-10-02,13_15,garzon,2.0,2.0,0.0,1,False,False,False,0.44,20
RST_072,2025-10-02,13_15,garzon,2.0,2.0,0.0,3,False,False,False,0.44,20
RST_003,2025-10-02,13_15,garzon,2.0,2.0,0.0,2,False,False,False,0.44,20
RST_031,2025-10-02,13_15,host,2.0,2.0,0.0,94,False,False,False,1.5,20
RST_067,2025-10-02,13_15,host,2.0,2.0,0.0,1,False,False,False,1.5,20
RST_064,2025-10-02,13_15,cajero,2.0,2.0,0.0,5,False,False,False,1.5,20
RST_013,2025-10-02,13_15,cajero,2.0,2.0,0.0,6,False,False,False,1.5,20
RST_054,2025-10-02,13_15,cocinero_linea,2.0,2.0,0.0,10,False,False,False,0.77,20
RST_016,2025-10-02,13_15,cocinero_linea,2.0,2.0,0.0,8,False,False,False,0.77,20
RST_010,2025-10-02,13_15,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.77,20
RST_042,2025-10-02,13_15,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.77,20
RST_028,2025-10-02,13_15,ayudante_cocina,2.0,2.0,0.0,1,False,False,False,1.02,20
RST_046,2025-10-02,13_15,ayudante_cocina,2.0,2.0,0.0,34,False,False,False,1.02,20
RST_043,2025-10-02,13_15,ayudante_cocina,2.0,2.0,0.6,16,False,False,False,1.02,20
RST_057,2025-10-02,13_15,runner,2.0,2.0,0.0,2,False,False,False,1.5,20
RST_001,2025-10-02,13_15,runner,2.0,2.0,0.0,5,False,False,False,1.5,20
RST_048,2025-10-02,13_15,copero,2.0,2.0,0.0,6,False,False,False,1.5,20
RST_032,2025-10-02,13_15,copero,2.0,2.0,0.0,2,False,False,False,1.5,20
RST_023,2025-10-02,13_15,jefe_turno,2.0,2.0,0.7,4,False,False,False,1.5,20
RST_005,2025-10-02,19_21,garzon,2.0,2.0,0.0,1,False,False,False,0.38,21
RST_034,2025-10-02,19_21,garzon,2.0,2.0,0.0,4,False,False,False,0.38,21
RST_056,2025-10-02,19_21,garzon,2.0,2.0,0.0,1,False,False,False,0.38,21
RST_072,2025-10-02,19_21,garzon,2.0,2.0,0.0,3,False,False,False,0.38,21
RST_040,2025-10-02,19_21,garzon,2.0,2.0,0.0,38,False,False,False,0.38,21
RST_045,2025-10-02,19_21,garzon,2.0,2.0,0.0,5,False,False,False,0.38,21
RST_071,2025-10-02,19_21,garzon,2.0,2.0,0.0,8,False,False,False,0.38,21
RST_007,2025-10-02,19_21,garzon,2.0,2.0,0.0,4,False,False,False,0.38,21
RST_031,2025-10-02,19_21,host,2.0,2.0,0.0,94,False,False,False,1.5,21
RST_037,2025-10-02,19_21,host,2.0,2.0,0.0,1,False,False,False,1.5,21
RST_064,2025-10-02,19_21,cajero,2.0,2.0,0.0,5,False,False,False,1.5,21
RST_006,2025-10-02,19_21,cajero,2.0,2.0,0.0,7,False,False,False,1.5,21
RST_054,2025-10-02,19_21,cocinero_linea,2.0,2.0,0.0,10,False,False,False,0.6,21
RST_070,2025-10-02,19_21,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.6,21
RST_052,2025-10-02,19_21,cocinero_linea,2.0,2.0,0.0,2,False,False,False,0.6,21
RST_051,2025-10-02,19_21,cocinero_linea,2.0,2.0,0.0,11,False,False,False,0.6,21
RST_053,2025-10-02,19_21,cocinero_linea,2.0,2.0,0.0,3,False,False,False,0.6,21
RST_028,2025-10-02,19_21,ayudante_cocina,2.0,2.0,0.6,1,False,False,False,1.0,21
RST_063,2025-10-02,19_21,ayudante_cocina,2.0,2.0,0.0,5,False,False,False,1.0,21
RST_043,2025-10-02,19_21,ayudante_cocina,2.0,2.0,0.0,16,False,False,False,1.0,21
RST_002,2025-10-02,19_21,runner,2.0,2.0,0.0,6,False,False,False,1.5,21
RST_019,2025-10-02,19_21,runner,2.0,2.0,0.0,2,False,False,False,1.5,21
RST_029,2025-10-02,19_21,copero,2.0,2.0,0.0,2,False,False,False,1.5,21
RST_069,2025-10-02,19_21,copero,2.0,2.0,0.0,1,False,False,False,1.5,21
RST_008,2025-10-02,19_21,jefe_turno,2.0,2.0,0.0,2,False,False,False,1.5,21
RST_005,2025-10-02,21_23,garzon,2.0,2.0,0.5,1,False,False,False,0.46,16
RST_007,2025-10-02,21_23,garzon,2.0,2.0,0.4,4,False,False,False,0.46,16
RST_003,2025-10-02,21_23,garzon,2.0,2.0,0.0,2,False,False,False,0.46,16
RST_037,2025-10-02,21_23,host,2.0,2.0,0.0,1,False,False,False,1.37,16
RST_038,2025-10-02,21_23,cajero,2.0,2.0,0.0,3,False,False,False,1.37,16
RST_050,2025-10-02,21_23,cocinero_linea,2.0,2.0,0.0,2,False,False,False,0.68,16
RST_054,2025-10-02,21_23,cocinero_linea,2.0,2.0,0.0,10,False,False,False,0.68,16
RST_028,2025-10-02,21_23,ayudante_cocina,2.0,2.0,0.0,1,False,False,False,0.68,16
RST_043,2025-10-02,21_23,ayudante_cocina,2.0,2.0,0.0,16,False,False,False,0.68,16
RST_025,2025-10-02,21_23,runner,2.0,2.0,0.8,1,False,False,False,1.37,16
RST_026,2025-10-02,21_23,copero,2.0,2.0,0.2,3,False,False,False,1.37,16
RST_023,2025-10-02,21_23,jefe_turno,2.0,2.0,0.8,4,False,False,False,1.37,16
RST_040,2025-10-03,11_13,garzon,2.0,2.0,0.0,39,False,False,False,0.57,4
RST_062,2025-10-03,11_13,garzon,2.0,2.0,0.0,1,False,False,False,0.57,4
RST_031,2025-10-03,11_13,host,2.0,2.0,0.0,95,False,False,False,1.13,4
RST_013,2025-10-03,11_13,cajero,2.0,2.0,0.0,7,False,False,False,1.13,4
RST_051,2025-10-03,11_13,cocinero_linea,2.0,2.0,0.0,12,False,False,False,0.57,4
RST_010,2025-10-03,11_13,cocinero_linea,2.0,2.0,0.0,2,False,False,False,0.57,4
RST_046,2025-10-03,11_13,ayudante_cocina,2.0,2.0,0.0,35,False,False,False,1.13,4
RST_057,2025-10-03,11_13,runner,2.0,2.0,0.0,3,False,False,False,1.13,4
RST_069,2025-10-03,11_13,copero,2.0,2.0,0.6,2,False,False,False,1.13,4
RST_055,2025-10-03,11_13,jefe_turno,2.0,2.0,0.0,1,False,False,False,1.13,4
RST_015,2025-10-03,13_15,garzon,2.0,2.0,0.0,1,False,False,False,0.44,17
RST_066,2025-10-03,13_15,garzon,2.0,2.0,0.0,1,False,False,False,0.44,17
RST_072,2025-10-03,13_15,garzon,2.0,2.0,0.0,4,False,False,False,0.44,17
RST_022,2025-10-03,13_15,garzon,2.0,2.0,0.0,2,False,False,False,0.44,17
RST_009,2025-10-03,13_15,garzon,2.0,2.0,0.0,2,False,False,False,0.44,17
RST_059,2025-10-03,13_15,garzon,2.0,2.0,0.0,4,False,False,False,0.44,17
RST_071,2025-10-03,13_15,garzon,2.0,2.0,0.0,9,False,False,False,0.44,17
RST_031,2025-10-03,13_15,host,2.0,2.0,0.0,95,False,False,False,1.5,17
RST_003,2025-10-03,13_15,host,2.0,2.0,0.9,3,False,False,False,1.5,17
RST_067,2025-10-03,13_15,cajero,2.0,2.0,0.0,2,False,False,False,1.5,17
RST_006,2025-10-03,13_15,cajero,2.0,2.0,0.5,8,False,False,False,1.5,17
RST_054,2025-10-03,13_15,cocinero_linea,2.0,2.0,0.0,11,False,False,False,0.78,17
RST_010,2025-10-03,13_15,cocinero_linea,2.0,2.0,0.0,2,False,False,False,0.78,17
RST_018,2025-10-03,13_15,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.78,17
RST_016,2025-10-03,13_15,cocinero_linea,2.0,2.0,0.0,9,False,False,False,0.78,17
RST_046,2025-10-03,13_15,ayudante_cocina,2.0,2.0,0.0,35,False,False,False,1.03,17
RST_017,2025-10-03,13_15,ayudante_cocina,2.0,2.0,0.0,1,False,False,False,1.03,17
RST_063,2025-10-03,13_15,ayudante_cocina,2.0,2.0,0.0,6,False,False,False,1.03,17
RST_057,2025-10-03,13_15,runner,2.0,2.0,0.0,3,False,False,False,1.5,17
RST_020,2025-10-03,13_15,runner,2.0,2.0,0.0,3,False,False,False,1.5,17
RST_032,2025-10-03,13_15,copero,2.0,2.0,0.0,3,False,False,False,1.5,17
RST_026,2025-10-03,13_15,copero,2.0,2.0,0.0,4,False,False,False,1.5,17
RST_055,2025-10-03,13_15,jefe_turno,2.0,2.0,0.0,1,False,False,False,1.5,17
RST_003,2025-10-03,19_21,garzon,2.0,2.0,0.0,3,False,False,False,0.38,23
RST_007,2025-10-03,19_21,garzon,2.0,2.0,0.0,5,False,False,False,0.38,23
RST_040,2025-10-03,19_21,garzon,2.0,2.0,0.0,39,False,False,False,0.38,23
RST_071,2025-10-03,19_21,garzon,2.0,2.0,0.0,9,False,False,False,0.38,23
RST_034,2025-10-03,19_21,garzon,2.0,2.0,0.0,5,False,False,False,0.38,23
RST_045,2025-10-03,19_21,garzon,2.0,2.0,0.0,6,False,False,False,0.38,23
RST_056,2025-10-03,19_21,garzon,2.0,2.0,0.0,2,False,False,False,0.38,23
RST_062,2025-10-03,19_21,garzon,2.0,2.0,0.0,1,False,False,False,0.38,23
RST_037,2025-10-03,19_21,host,2.0,2.0,0.0,2,False,False,False,1.5,23
RST_031,2025-10-03,19_21,host,2.0,2.0,0.0,95,False,False,False,1.5,23
RST_064,2025-10-03,19_21,cajero,2.0,2.0,0.0,6,False,False,False,1.5,23
RST_038,2025-10-03,19_21,cajero,2.0,2.0,0.0,4,False,False,False,1.5,23
RST_054,2025-10-03,19_21,cocinero_linea,2.0,2.0,0.0,11,False,False,False,0.61,23
RST_027,2025-10-03,19_21,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.61,23
RST_053,2025-10-03,19_21,cocinero_linea,2.0,2.0,0.0,4,False,False,False,0.61,23
RST_068,2025-10-03,19_21,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.61,23
RST_035,2025-10-03,19_21,cocinero_linea,2.0,2.0,0.0,1,False,False,False,0.61,23
RST_046,2025-10-03,19_21,ayudante_cocina,2.0,2.0,0.0,35,False,False,False,1.01,23
RST_043,2025-10-03,19_21,ayudante_cocina,2.0,2.0,0.0,17,False,False,False,1.01,23
RST_063,2025-10-03,19_21,ayudante_cocina,2.0,2.0,0.0,6,False,False,False,1.01,23
RST_019,2025-10-03,19_21,runner,2.0,2.0,0.0,3,False,False,False,1.5,23
RST_011,2025-10-03,19_21,runner,2.0,2.0,0.0,1,False,False,False,1.5,23
RST_026,2025-10-03,19_21,copero,2.0,2.0,0.0,4,False,False,False,1.5,23
RST_012,2025-10-03,19_21,copero,2.0,2.0,0.0,1,False,False,False,1.5,23
RST_014,2025-10-03,19_21,jefe_turno,2.0,2.0,0.0,1,False,False,False,1.5,23
RST_034,2025-10-03,21_23,garzon,2.0,2.0,0.0,5,False,False,False,0.59,9
RST_072,2025-10-03,21_23,garzon,2.0,2.0,0.0,4,False,False,False,0.59,9
RST_066,2025-10-03,21_23,garzon,2.0,2.0,0.0,1,False,False,False,0.59,9
RST_031,2025-10-03,21_23,host,2.0,2.0,0.7,95,False,False,False,1.5,9
RST_038,2025-10-03,21_23,cajero,2.0,2.0,0.0,4,False,False,False,1.5,9
RST_051,2025-10-03,21_23,cocinero_linea,2.0,2.0,0.2,12,False,False,False,0.59,9
RST_054,2025-10-03,21_23,cocinero_linea,2.0,2.0,0.0,11,False,False,False,0.59,9
RST_050,2025-10-03,21_23,cocinero_linea,2.0,2.0,0.3,3,False,False,False,0.59,9
RST_028,2025-10-03,21_23,ayudante_cocina,2.0,2.0,0.7,2,False,False,False,0.88,9
RST_063,2025-10-03,21_23,ayudante_cocina,2.0,2.0,0.4,6,False,False,False,0.88,9
RST_001,2025-10-03,21_23,runner,2.0,2.0,0.6,6,False,False,False,1.5,9
RST_012,2025-10-03,21_23,copero,2.0,2.0,0.0,1,False,False,False,1.5,9
RST_014,2025-10-03,21_23,jefe_turno,2.0,2.0,0.0,1,False,False,False,1.5,9
RST_015,2025-10-04,11_13,garzon,2.0,2.0,0.0,2,False,False,True,0.37,8
RST_022,2025-10-04,11_13,garzon,2.0,2.0,0.0,3,False,False,True,0.37,8
RST_031,2025-10-04,11_13,host,2.0,2.0,0.0,96,False,False,True,0.73,8
