employee_id,date,shift,area_assigned,workload_score,hours_worked,overtime_hours,consecutive_work_days,is_holiday,is_rest_day
EMP_090,2025-11-02,diurno,cracking,56.3,0.0,0.0,0,False,True
EMP_090,2025-11-03,vespertino,cracking,64.3,0.0,0.0,0,False,True
EMP_090,2025-11-04,vespertino,cracking,68.3,8.5,0.0,1,False,False
EMP_090,2025-11-05,vespertino,cracking,71.0,7.7,0.3,2,False,False
EMP_090,2025-11-06,vespertino,cracking,89.3,8.0,0.0,3,False,False
EMP_090,2025-11-07,vespertino,cracking,72.8,7.8,0.0,4,False,False
EMP_090,2025-11-08,vespertino,cracking,59.2,7.1,0.0,5,False,False
EMP_090,2025-11-09,vespertino,cracking,80.4,0.0,0.0,0,False,True
EMP_090,2025-11-10,nocturno,cracking,85.3,0.0,0.0,0,False,True
EMP_090,2025-11-11,nocturno,cracking,52.7,8.3,0.0,1,False,False
EMP_090,2025-11-12,nocturno,cracking,70.4,8.5,0.2,2,False,False
EMP_090,2025-11-13,nocturno,cracking,66.7,9.0,3.3,3,False,False
EMP_090,2025-11-14,nocturno,cracking,67.4,8.0,0.0,4,False,False
EMP_090,2025-11-15,nocturno,cracking,100.0,7.5,0.0,5,False,False
EMP_090,2025-11-16,nocturno,cracking,94.4,0.0,0.0,0,False,True
EMP_090,2025-11-17,diurno,cracking,88.5,0.0,0.0,0,False,True
EMP_090,2025-11-18,diurno,cracking,42.5,7.2,0.0,1,False,False
EMP_090,2025-11-19,diurno,cracking,58.0,8.0,0.7,2,False,False
EMP_090,2025-11-20,diurno,cracking,69.2,7.9,0.0,3,True,False
EMP_090,2025-11-21,diurno,cracking,66.5,7.2,0.0,4,False,False
EMP_090,2025-11-22,diurno,cracking,56.8,7.2,1.0,5,False,False
EMP_090,2025-11-23,diurno,cracking,56.5,0.0,0.0,0,False,True
EMP_090,2025-11-24,vespertino,cracking,52.0,0.0,0.0,0,False,True
EMP_090,2025-11-25,vespertino,cracking,69.5,7.2,0.0,1,False,False
EMP_090,2025-11-26,vespertino,cracking,72.1,8.4,0.6,2,False,False
EMP_090,2025-11-27,vespertino,cracking,72.1,7.7,0.0,3,False,False
EMP_090,2025-11-28,vespertino,cracking,75.9,8.2,0.0,4,False,False
EMP_090,2025-11-29,vespertino,cracking,83.3,7.6,1.4,5,False,False
EMP_090,2025-11-30,vespertino,cracking,76.6,0.0,0.0,0,False,True
EMP_090,2025-12-01,nocturno,cracking,35.4,0.0,0.0,0,False,True
EMP_090,2025-12-02,nocturno,cracking,73.2,8.9,0.0,1,False,False
EMP_090,2025-12-03,nocturno,cracking,80.0,8.8,0.0,2,False,False
EMP_090,2025-12-04,nocturno,cracking,64.8,8.6,0.0,3,False,False
EMP_090,2025-12-05,nocturno,cracking,28.9,7.8,2.6,4,False,False
EMP_090,2025-12-06,nocturno,cracking,72.3,7.7,0.0,5,False,False
EMP_090,2025-12-07,nocturno,cracking,72.2,0.0,0.0,0,False,True
EMP_090,2025-12-08,diurno,cracking,81.8,0.0,0.0,0,False,True
EMP_090,2025-12-09,diurno,cracking,64.8,8.0,0.0,1,False,False
EMP_090,2025-12-10,diurno,cracking,71.8,8.0,0.0,2,False,False
EMP_090,2025-12-11,diurno,cracking,72.0,9.0,0.0,3,False,False
EMP_090,2025-12-12,diurno,cracking,56.3,9.0,1.6,4,False,False
EMP_090,2025-12-13,diurno,cracking,91.9,7.9,0.0,5,False,False
EMP_090,2025-12-14,diurno,cracking,58.7,0.0,0.0,0,False,True
EMP_090,2025-12-15,vespertino,cracking,69.1,0.0,0.0,0,False,True
EMP_090,2025-12-16,vespertino,cracking,80.2,8.5,0.0,1,False,False
EMP_090,2025-12-17,vespertino,cracking,77.1,7.7,1.0,2,False,False
EMP_090,2025-12-18,vespertino,cracking,100.0,8.7,0.3,3,False,False
EMP_090,2025-12-19,vespertino,cracking,74.5,8.9,0.0,4,False,False
EMP_090,2025-12-20,vespertino,cracking,100.0,7.0,0.7,5,False,False
EMP_090,2025-12-21,vespertino,cracking,87.9,0.0,0.0,0,False,True
EMP_090,2025-12-22,nocturno,cracking,81.1,0.0,0.0,0,False,True
EMP_090,2025-12-23,nocturno,cracking,68.3,7.9,0.0,1,False,False
EMP_090,2025-12-24,nocturno,cracking,59.2,7.6,2.7,2,False,False
EMP_090,2025-12-25,nocturno,cracking,89.2,7.9,0.0,3,True,False
EMP_090,2025-12-26,nocturno,cracking,59.2,8.6,0.0,4,False,False
EMP_090,2025-12-27,nocturno,cracking,77.2,8.8,0.0,5,False,False
EMP_090,2025-12-28,nocturno,cracking,94.8,0.0,0.0,0,False,True
EMP_090,2025-12-29,diurno,cracking,67.7,0.0,0.0,0,False,True
EMP_090,2025-12-30,diurno,cracking,83.1,7.3,1.0,1,False,False
EMP_090,2025-12-31,diurno,cracking,59.5,8.6,0.5,2,False,False
EMP_090,2026-01-01,diurno,cracking,78.7,7.2,0.5,3,True,False
EMP_090,2026-01-02,diurno,cracking,92.8,7.5,0.2,4,False,False
EMP_090,2026-01-03,diurno,cracking,75.4,7.5,0.0,5,False,False
EMP_090,2026-01-04,diurno,cracking,65.1,0.0,0.0,0,False,True
EMP_090,2026-01-05,vespertino,cracking,100.0,0.0,0.0,0,False,True
EMP_090,2026-01-06,vespertino,cracking,45.9,7.9,0.0,1,False,False
EMP_090,2026-01-07,vespertino,cracking,87.5,7.4,0.0,2,False,False
EMP_090,2026-01-08,vespertino,cracking,90.1,7.9,0.0,3,False,False
EMP_090,2026-01-09,vespertino,cracking,72.4,8.5,0.1,4,False,False
EMP_090,2026-01-10,vespertino,cracking,57.8,8.4,0.0,5,False,False
EMP_090,2026-01-11,vespertino,cracking,66.8,0.0,0.0,0,False,True
EMP_090,2026-01-12,nocturno,cracking,80.2,0.0,0.0,0,False,True
EMP_090,2026-01-13,nocturno,cracking,70.9,7.7,0.0,1,False,False
EMP_090,2026-01-14,nocturno,cracking,98.6,8.0,0.1,2,False,False
EMP_090,2026-01-15,nocturno,cracking,62.0,7.9,0.0,3,False,False
EMP_090,2026-01-16,nocturno,cracking,64.3,8.4,0.0,4,False,False
EMP_090,2026-01-17,nocturno,cracking,79.5,7.8,0.4,5,False,False
EMP_090,2026-01-18,nocturno,cracking,45.6,0.0,0.0,0,False,True
EMP_090,2026-01-19,diurno,cracking,70.2,0.0,0.0,0,False,True
EMP_090,2026-01-20,diurno,cracking,74.6,8.7,0.0,1,False,False
EMP_090,2026-01-21,diurno,cracking,59.8,8.3,0.0,2,False,False
EMP_090,2026-01-22,diurno,cracking,93.9,8.4,0.0,3,False,False
EMP_090,2026-01-23,diurno,cracking,56.9,8.9,0.0,4,False,False
EMP_090,2026-01-24,diurno,cracking,56.5,8.0,0.0,5,False,False
EMP_090,2026-01-25,diurno,cracking,75.1,0.0,0.0,0,False,True
EMP_090,2026-01-26,vespertino,cracking,61.3,0.0,0.0,0,False,True
EMP_090,2026-01-27,vespertino,cracking,73.7,7.2,0.0,1,False,False
EMP_090,2026-01-28,vespertino,cracking,100.0,8.8,0.0,2,False,False
EMP_090,2026-01-29,vespertino,cracking,93.6,8.2,0.0,3,False,False
EMP_090,2026-01-30,vespertino,cracking,51.6,7.3,1.8,4,False,False
EMP_090,2026-01-31,vespertino,cracking,58.2,8.9,0.0,5,False,False
EMP_090,2026-02-01,vespertino,cracking,55.5,0.0,0.0,0,False,True
EMP_090,2026-02-02,nocturno,cracking,73.2,0.0,0.0,0,False,True
EMP_090,2026-02-03,nocturno,cracking,88.0,7.6,0.0,1,False,False
EMP_090,2026-02-04,nocturno,cracking,49.5,8.5,0.0,2,False,False
EMP_090,2026-02-05,nocturno,cracking,94.3,8.2,0.0,3,True,False
EMP_090,2026-02-06,nocturno,cracking,80.0,7.3,0.9,4,False,False
EMP_090,2026-02-07,nocturno,cracking,97.3,8.3,0.0,5,False,False
EMP_090,2026-02-08,nocturno,cracking,78.8,0.0,0.0,0,False,True
EMP_090,2026-02-09,diurno,cracking,76.1,0.0,0.0,0,False,True
EMP_090,2026-02-10,diurno,cracking,66.1,8.9,0.0,1,False,False
EMP_090,2026-02-11,diurno,cracking,85.2,8.8,0.0,2,False,False
EMP_090,2026-02-12,diurno,cracking,59.3,7.7,0.0,3,False,False
EMP_090,2026-02-13,diurno,cracking,51.9,8.2,0.0,4,False,False
EMP_090,2026-02-14,diurno,cracking,42.5,7.1,0.0,5,False,False
EMP_090,2026-02-15,diurno,cracking,65.2,0.0,0.0,0,False,True
EMP_090,2026-02-16,vespertino,cracking,54.6,0.0,0.0,0,False,True
EMP_090,2026-02-17,vespertino,cracking,60.1,8.7,0.0,1,False,False
EMP_090,2026-02-18,vespertino,cracking,76.4,7.4,0.0,2,False,False
EMP_090,2026-02-19,vespertino,cracking,87.1,7.3,0.0,3,False,False
EMP_090,2026-02-20,vespertino,cracking,60.1,7.8,0.0,4,False,False
EMP_090,2026-02-21,vespertino,cracking,87.9,7.5,0.0,5,False,False
EMP_090,2026-02-22,vespertino,cracking,76.1,0.0,0.0,0,False,True
EMP_090,2026-02-23,nocturno,cracking,69.1,0.0,0.0,0,False,True
EMP_090,2026-02-24,nocturno,cracking,67.4,8.0,0.2,1,False,False
EMP_090,2026-02-25,nocturno,cracking,70.8,8.6,0.0,2,False,False
EMP_090,2026-02-26,nocturno,cracking,69.2,8.1,0.0,3,False,False
EMP_090,2026-02-27,nocturno,cracking,49.3,8.8,0.0,4,False,False
EMP_090,2026-02-28,nocturno,cracking,54.1,8.5,0.1,5,False,False
EMP_090,2026-03-01,nocturno,cracking,96.3,0.0,0.0,0,False,True
EMP_090,2026-03-02,diurno,cracking,65.4,0.0,0.0,0,False,True
EMP_090,2026-03-03,diurno,cracking,73.2,7.8,0.0,1,False,False
EMP_090,2026-03-04,diurno,cracking,87.2,7.5,0.0,2,False,False
EMP_090,2026-03-05,diurno,cracking,70.5,7.3,0.0,3,False,False
EMP_090,2026-03-06,diurno,cracking,68.3,7.6,0.0,4,False,False
EMP_091,2025-09-08,nocturno,mantenimiento,64.4,7.4,0.0,1,False,False
EMP_091,2025-09-09,diurno,mantenimiento,60.6,9.0,0.0,2,False,False
EMP_091,2025-09-10,vespertino,mantenimiento,84.4,0.0,0.0,0,False,True
EMP_091,2025-09-11,nocturno,mantenimiento,41.7,0.0,0.0,0,False,True
EMP_091,2025-09-12,diurno,mantenimiento,70.1,7.8,0.0,1,False,False
EMP_091,2025-09-13,diurno,mantenimiento,34.7,8.3,0.5,2,False,False
EMP_091,2025-09-14,vespertino,mantenimiento,49.2,8.6,0.0,3,False,False
EMP_091,2025-09-15,nocturno,mantenimiento,36.4,8.6,0.0,4,False,False
EMP_091,2025-09-16,diurno,mantenimiento,100.0,8.1,0.0,5,True,False
EMP_091,2025-09-17,vespertino,mantenimiento,68.3,0.0,0.0,0,False,True
EMP_091,2025-09-18,diurno,mantenimiento,61.8,0.0,0.0,0,False,True
EMP_091,2025-09-19,diurno,mantenimiento,86.6,8.4,0.0,1,False,False
EMP_091,2025-09-20,nocturno,mantenimiento,66.4,7.1,0.5,2,False,False
EMP_091,2025-09-21,nocturno,mantenimiento,64.2,7.6,0.0,3,False,False
EMP_091,2025-09-22,vespertino,mantenimiento,69.4,8.3,0.0,4,False,False
EMP_091,2025-09-23,diurno,mantenimiento,61.3,7.5,0.0,5,False,False
EMP_091,2025-09-24,nocturno,mantenimiento,58.6,0.0,0.0,0,False,True
EMP_091,2025-09-25,nocturno,mantenimiento,70.3,0.0,0.0,0,False,True
EMP_091,2025-09-26,diurno,mantenimiento,62.8,7.7,0.0,1,False,False
EMP_091,2025-09-27,nocturno,mantenimiento,35.0,7.4,0.0,2,False,False
EMP_091,2025-09-28,diurno,mantenimiento,43.5,8.1,0.0,3,False,False
EMP_091,2025-09-29,nocturno,mantenimiento,75.9,7.8,0.0,4,False,False
EMP_091,2025-09-30,vespertino,mantenimiento,50.0,8.3,1.4,5,False,False
EMP_091,2025-10-01,nocturno,mantenimiento,65.7,0.0,0.0,0,False,True
EMP_091,2025-10-02,diurno,mantenimiento,49.9,0.0,0.0,0,False,True
EMP_091,2025-10-03,vespertino,mantenimiento,67.7,7.3,0.0,1,False,False
EMP_091,2025-10-04,nocturno,mantenimiento,45.1,8.6,0.0,2,False,False
EMP_091,2025-10-05,diurno,mantenimiento,50.3,8.9,0.0,3,False,False
EMP_091,2025-10-06,vespertino,mantenimiento,80.6,7.8,0.0,4,False,False
EMP_091,2025-10-07,nocturno,mantenimiento,54.8,8.7,0.0,5,False,False
EMP_091,2025-10-08,diurno,mantenimiento,85.4,0.0,0.0,0,False,True
EMP_091,2025-10-09,vespertino,mantenimiento,75.7,0.0,0.0,0,False,True
EMP_091,2025-10-10,nocturno,mantenimiento,75.5,7.7,0.0,1,False,False
EMP_091,2025-10-11,nocturno,mantenimiento,43.2,7.4,0.0,2,False,False
EMP_091,2025-10-12,nocturno,mantenimiento,73.9,8.0,1.0,3,False,False
EMP_091,2025-10-13,nocturno,mantenimiento,93.6,8.8,0.0,4,False,False
EMP_091,2025-10-14,nocturno,mantenimiento,66.0,8.7,0.0,5,False,False
EMP_091,2025-10-15,nocturno,mantenimiento,72.7,0.0,0.0,0,False,True
EMP_091,2025-10-16,vespertino,mantenimiento,79.4,0.0,0.0,0,False,True
EMP_091,2025-10-17,nocturno,mantenimiento,74.2,8.5,0.0,1,False,False
EMP_091,2025-10-18,vespertino,mantenimiento,71.7,8.3,0.0,2,False,False
EMP_091,2025-10-19,diurno,mantenimiento,69.9,8.5,0.0,3,False,False
EMP_091,2025-10-20,diurno,mantenimiento,67.8,8.7,0.0,4,False,False
EMP_091,2025-10-21,diurno,mantenimiento,64.7,7.4,0.0,5,False,False
EMP_091,2025-10-22,vespertino,mantenimiento,61.9,0.0,0.0,0,False,True
EMP_091,2025-10-23,diurno,mantenimiento,38.8,0.0,0.0,0,False,True
EMP_091,2025-10-24,vespertino,mantenimiento,77.2,7.7,0.0,1,False,False
EMP_091,2025-10-25,diurno,mantenimiento,67.9,7.3,0.0,2,False,False
EMP_091,2025-10-26,nocturno,mantenimiento,59.7,7.8,0.0,3,False,False
EMP_091,2025-10-27,diurno,mantenimiento,56.9,7.6,0.0,4,False,False
EMP_091,2025-10-28,nocturno,mantenimiento,64.0,8.9,0.0,5,False,False
EMP_091,2025-10-29,diurno,mantenimiento,67.0,0.0,0.0,0,False,True
EMP_091,2025-10-30,vespertino,mantenimiento,65.4,0.0,0.0,0,False,True
EMP_091,2025-10-31,nocturno,mantenimiento,57.9,8.1,0.0,1,False,False
EMP_091,2025-11-01,nocturno,mantenimiento,70.6,7.7,0.0,2,False,False
EMP_091,2025-11-02,vespertino,mantenimiento,58.7,7.5,0.0,3,False,False
EMP_091,2025-11-03,nocturno,mantenimiento,53.1,7.3,0.0,4,False,False
EMP_091,2025-11-04,diurno,mantenimiento,82.9,8.3,0.0,5,False,False
EMP_091,2025-11-05,vespertino,mantenimiento,59.8,0.0,0.0,0,False,True
EMP_091,2025-11-06,vespertino,mantenimiento,100.0,0.0,0.0,0,False,True
EMP_091,2025-11-07,diurno,mantenimiento,56.7,7.8,0.0,1,False,False
EMP_091,2025-11-08,diurno,mantenimiento,65.0,8.3,0.0,2,False,False
EMP_091,2025-11-09,nocturno,mantenimiento,70.2,7.3,0.0,3,False,False
EMP_091,2025-11-10,vespertino,mantenimiento,71.4,8.5,0.3,4,False,False
EMP_091,2025-11-11,nocturno,mantenimiento,47.5,8.0,0.0,5,False,False
EMP_091,2025-11-12,vespertino,mantenimiento,58.1,0.0,0.0,0,False,True
EMP_091,2025-11-13,vespertino,mantenimiento,60.1,0.0,0.0,0,False,True
EMP_091,2025-11-14,nocturno,mantenimiento,60.3,7.5,1.4,1,False,False
EMP_091,2025-11-15,diurno,mantenimiento,71.0,7.8,0.0,2,False,False
EMP_091,2025-11-16,nocturno,mantenimiento,43.0,7.2,0.0,3,False,False
EMP_091,2025-11-17,vespertino,mantenimiento,56.2,7.5,0.0,4,False,False
EMP_091,2025-11-18,nocturno,mantenimiento,68.0,8.6,0.0,5,False,False
EMP_091,2025-11-19,nocturno,mantenimiento,61.4,0.0,0.0,0,False,True
EMP_091,2025-11-20,diurno,mantenimiento,63.4,9.0,0.0,0,True,True
EMP_091,2025-11-21,vespertino,mantenimiento,52.6,8.7,0.0,1,False,False
EMP_091,2025-11-22,vespertino,mantenimiento,68.7,7.1,0.7,2,False,False
EMP_091,2025-11-23,vespertino,mantenimiento,57.2,8.4,0.0,3,False,False
EMP_091,2025-11-24,diurno,mantenimiento,56.3,7.5,0.0,4,False,False
EMP_091,2025-11-25,nocturno,mantenimiento,88.9,8.7,0.0,5,False,False
EMP_091,2025-11-26,diurno,mantenimiento,75.3,0.0,0.0,0,False,True
EMP_091,2025-11-27,diurno,mantenimiento,66.5,0.0,0.0,0,False,True
EMP_091,2025-11-28,vespertino,mantenimiento,55.6,7.8,0.0,1,False,False
EMP_091,2025-11-29,vespertino,mantenimiento,58.9,7.8,0.0,2,False,False
EMP_091,2025-11-30,diurno,mantenimiento,56.1,7.0,0.0,3,False,False
EMP_091,2025-12-01,vespertino,mantenimiento,79.7,8.2,0.0,4,False,False
EMP_091,2025-12-02,nocturno,mantenimiento,88.5,8.7,0.2,5,False,False
EMP_091,2025-12-03,nocturno,mantenimiento,78.3,0.0,0.0,0,False,True
EMP_091,2025-12-04,vespertino,mantenimiento,59.8,0.0,0.0,0,False,True
EMP_091,2025-12-05,vespertino,mantenimiento,45.8,8.5,0.0,1,False,False
EMP_091,2025-12-06,diurno,mantenimiento,53.0,7.8,0.9,2,False,False
EMP_091,2025-12-07,vespertino,mantenimiento,46.2,8.1,0.0,3,False,False
EMP_091,2025-12-08,diurno,mantenimiento,52.3,7.8,0.0,4,False,False
EMP_091,2025-12-09,vespertino,mantenimiento,56.8,7.2,0.4,5,False,False
EMP_091,2025-12-10,diurno,mantenimiento,62.2,0.0,0.0,0,False,True
EMP_091,2025-12-11,vespertino,mantenimiento,95.4,0.0,0.0,0,False,True
EMP_091,2025-12-12,nocturno,mantenimiento,60.8,8.5,0.6,1,False,False
EMP_091,2025-12-13,diurno,mantenimiento,64.7,7.6,2.4,2,False,False
EMP_091,2025-12-14,nocturno,mantenimiento,74.7,7.9,0.0,3,False,False
EMP_091,2025-12-15,nocturno,mantenimiento,74.6,8.9,0.0,4,False,False
EMP_091,2025-12-16,diurno,mantenimiento,77.9,7.7,0.0,5,False,False
EMP_091,2025-12-17,nocturno,mantenimiento,79.2,0.0,0.0,0,False,True
EMP_091,2025-12-18,vespertino,mantenimiento,50.1,0.0,0.0,0,False,True
EMP_091,2025-12-19,vespertino,mantenimiento,62.8,7.8,0.0,1,False,False
EMP_091,2025-12-20,diurno,mantenimiento,70.4,7.2,0.0,2,False,False
EMP_091,2025-12-21,diurno,mantenimiento,47.6,7.5,0.0,3,False,False
EMP_091,2025-12-22,diurno,mantenimiento,79.6,8.5,0.0,4,False,False
EMP_091,2025-12-23,diurno,mantenimiento,58.6,8.3,0.2,5,False,False
EMP_091,2025-12-24,vespertino,mantenimiento,47.9,0.0,0.0,0,False,True
EMP_091,2025-12-25,vespertino,mantenimiento,61.2,7.5,0.0,0,True,True
EMP_091,2025-12-26,vespertino,mantenimiento,52.7,8.5,0.0,1,False,False
EMP_091,2025-12-27,nocturno,mantenimiento,97.2,8.9,4.0,2,False,False
EMP_091,2025-12-28,vespertino,mantenimiento,62.3,8.2,0.0,3,False,False
EMP_091,2025-12-29,vespertino,mantenimiento,49.2,8.6,0.0,4,False,False
EMP_091,2025-12-30,nocturno,mantenimiento,63.0,8.0,0.0,5,False,False
EMP_091,2025-12-31,nocturno,mantenimiento,65.3,0.0,0.0,0,False,True
EMP_091,2026-01-01,vespertino,mantenimiento,61.6,8.5,0.6,0,True,True
EMP_091,2026-01-02,nocturno,mantenimiento,98.9,7.7,0.0,1,False,False
EMP_091,2026-01-03,nocturno,mantenimiento,72.5,8.7,0.0,2,False,False
EMP_091,2026-01-04,diurno,mantenimiento,58.8,7.2,0.0,3,False,False
EMP_091,2026-01-05,diurno,mantenimiento,63.6,8.6,0.0,4,False,False
EMP_091,2026-01-06,nocturno,mantenimiento,45.7,8.4,0.0,5,False,False
EMP_091,2026-01-07,vespertino,mantenimiento,71.3,0.0,0.0,0,False,True
EMP_091,2026-01-08,diurno,mantenimiento,41.0,0.0,0.0,0,False,True
EMP_091,2026-01-09,vespertino,mantenimiento,69.8,8.5,0.0,1,False,False
EMP_091,2026-01-10,vespertino,mantenimiento,58.9,8.8,0.0,2,False,False
EMP_091,2026-01-11,diurno,mantenimiento,55.9,7.5,0.0,3,False,False
EMP_091,2026-01-12,vespertino,mantenimiento,84.6,8.1,0.0,4,False,False
EMP_091,2026-01-13,vespertino,mantenimiento,79.3,8.9,0.1,5,False,False
EMP_091,2026-01-14,nocturno,mantenimiento,64.6,0.0,0.0,0,False,True
EMP_091,2026-01-15,vespertino,mantenimiento,45.2,0.0,0.0,0,False,True
EMP_091,2026-01-16,vespertino,mantenimiento,72.0,8.2,0.0,1,False,False
EMP_091,2026-01-17,diurno,mantenimiento,60.1,7.8,0.0,2,False,False
EMP_091,2026-01-18,diurno,mantenimiento,48.3,9.0,0.0,3,False,False
EMP_091,2026-01-19,diurno,mantenimiento,51.1,7.3,0.0,4,False,False
EMP_091,2026-01-20,diurno,mantenimiento,49.5,8.9,3.4,5,False,False
EMP_091,2026-01-21,diurno,mantenimiento,79.7,0.0,0.0,0,False,True
EMP_091,2026-01-22,nocturno,mantenimiento,58.2,0.0,0.0,0,False,True
EMP_091,2026-01-23,vespertino,mantenimiento,78.7,8.2,0.6,1,False,False
EMP_091,2026-01-24,vespertino,mantenimiento,55.6,8.1,0.0,2,False,False
EMP_091,2026-01-25,vespertino,mantenimiento,84.2,8.1,0.0,3,False,False
EMP_091,2026-01-26,vespertino,mantenimiento,52.1,7.9,0.0,4,False,False
EMP_091,2026-01-27,nocturno,mantenimiento,94.0,8.6,0.0,5,False,False
EMP_091,2026-01-28,diurno,mantenimiento,60.9,0.0,0.0,0,False,True
EMP_091,2026-01-29,diurno,mantenimiento,80.0,0.0,0.0,0,False,True
EMP_091,2026-01-30,nocturno,mantenimiento,90.5,7.8,0.4,1,False,False
EMP_091,2026-01-31,nocturno,mantenimiento,68.3,8.8,0.0,2,False,False
EMP_091,2026-02-01,vespertino,mantenimiento,44.9,7.0,0.0,3,False,False
EMP_091,2026-02-02,nocturno,mantenimiento,74.6,7.5,0.9,4,False,False
EMP_091,2026-02-03,diurno,mantenimiento,82.4,8.7,0.0,5,False,False
EMP_091,2026-02-04,diurno,mantenimiento,79.2,0.0,0.0,0,False,True
EMP_091,2026-02-05,vespertino,mantenimiento,60.5,7.0,0.0,0,True,True
EMP_091,2026-02-06,diurno,mantenimiento,56.7,8.1,0.0,1,False,False
EMP_091,2026-02-07,nocturno,mantenimiento,78.5,7.5,0.0,2,False,False
EMP_091,2026-02-08,vespertino,mantenimiento,60.5,8.4,2.3,3,False,False
EMP_091,2026-02-09,vespertino,mantenimiento,64.7,8.2,0.0,4,False,False
EMP_091,2026-02-10,diurno,mantenimiento,73.2,7.1,0.0,5,False,False
EMP_091,2026-02-11,nocturno,mantenimiento,58.2,0.0,0.0,0,False,True
EMP_091,2026-02-12,diurno,mantenimiento,61.2,0.0,0.0,0,False,True
EMP_091,2026-02-13,vespertino,mantenimiento,67.7,7.7,0.0,1,False,False
EMP_091,2026-02-14,nocturno,mantenimiento,65.1,8.7,0.0,2,False,False
EMP_091,2026-02-15,diurno,mantenimiento,57.6,8.8,0.0,3,False,False
EMP_091,2026-02-16,vespertino,mantenimiento,75.9,8.8,0.0,4,False,False
EMP_091,2026-02-17,nocturno,mantenimiento,58.4,8.8,0.0,5,False,False
EMP_091,2026-02-18,vespertino,mantenimiento,64.0,0.0,0.0,0,False,True
EMP_091,2026-02-19,vespertino,mantenimiento,88.1,0.0,0.0,0,False,True
EMP_091,2026-02-20,diurno,mantenimiento,69.6,7.7,0.0,1,False,False
EMP_091,2026-02-21,nocturno,mantenimiento,67.6,8.4,0.0,2,False,False
EMP_091,2026-02-22,diurno,mantenimiento,100.0,8.8,0.0,3,False,False
EMP_091,2026-02-23,nocturno,mantenimiento,71.6,8.9,0.0,4,False,False
EMP_091,2026-02-24,nocturno,mantenimiento,72.4,8.4,0.0,5,False,False
EMP_091,2026-02-25,diurno,mantenimiento,83.6,0.0,0.0,0,False,True
EMP_091,2026-02-26,nocturno,mantenimiento,66.2,0.0,0.0,0,False,True
EMP_091,2026-02-27,nocturno,mantenimiento,49.1,7.7,0.0,1,False,False
EMP_091,2026-02-28,nocturno,mantenimiento,83.3,8.4,0.7,2,False,False
EMP_091,2026-03-01,nocturno,mantenimiento,69.8,7.1,0.0,3,False,False
EMP_091,2026-03-02,vespertino,mantenimiento,49.4,8.4,0.0,4,False,False
EMP_091,2026-03-03,nocturno,mantenimiento,68.8,7.4,0.0,5,False,False
EMP_091,2026-03-04,vespertino,mantenimiento,85.9,0.0,0.0,0,False,True
EMP_091,2026-03-05,diurno,mantenimiento,70.9,0.0,0.0,0,False,True
EMP_091,2026-03-06,vespertino,mantenimiento,71.0,7.5,0.0,1,False,False
EMP_092,2025-09-08,diurno,mantenimiento,67.7,7.6,0.0,1,False,False
EMP_092,2025-09-09,vespertino,mantenimiento,65.8,0.0,0.0,0,False,True
EMP_092,2025-09-10,nocturno,mantenimiento,98.5,0.0,0.0,0,False,True
EMP_092,2025-09-11,diurno,mantenimiento,63.4,7.1,0.0,1,False,False
EMP_092,2025-09-12,nocturno,mantenimiento,70.3,7.6,0.0,2,False,False
EMP_092,2025-09-13,diurno,mantenimiento,90.2,8.7,0.0,3,False,False
EMP_092,2025-09-14,diurno,mantenimiento,58.5,9.0,0.0,4,False,False
EMP_092,2025-09-15,vespertino,mantenimiento,75.0,8.5,0.0,5,False,False
EMP_092,2025-09-16,vespertino,mantenimiento,53.5,8.2,0.0,0,True,True
EMP_092,2025-09-17,vespertino,mantenimiento,52.4,0.0,0.0,0,False,True
EMP_092,2025-09-18,vespertino,mantenimiento,82.0,8.5,0.0,1,False,False
EMP_092,2025-09-19,nocturno,mantenimiento,48.6,7.5,0.0,2,False,False
EMP_092,2025-09-20,diurno,mantenimiento,51.4,8.8,0.3,3,False,False
EMP_092,2025-09-21,nocturno,mantenimiento,65.9,8.1,0.0,4,False,False
EMP_092,2025-09-22,vespertino,mantenimiento,75.4,7.9,0.0,5,False,False
EMP_092,2025-09-23,vespertino,mantenimiento,60.5,0.0,0.0,0,False,True
EMP_092,2025-09-24,vespertino,mantenimiento,60.6,0.0,0.0,0,False,True
EMP_092,2025-09-25,diurno,mantenimiento,69.2,8.2,0.0,1,False,False
EMP_092,2025-09-26,vespertino,mantenimiento,58.1,8.2,0.4,2,False,False
EMP_092,2025-09-27,vespertino,mantenimiento,79.1,7.7,0.0,3,False,False
EMP_092,2025-09-28,vespertino,mantenimiento,54.6,8.4,0.0,4,False,False
EMP_092,2025-09-29,diurno,mantenimiento,31.6,8.8,0.0,5,False,False
EMP_092,2025-09-30,diurno,mantenimiento,83.4,0.0,0.0,0,False,True
EMP_092,2025-10-01,diurno,mantenimiento,59.5,0.0,0.0,0,False,True
EMP_092,2025-10-02,nocturno,mantenimiento,84.7,7.8,0.0,1,False,False
EMP_092,2025-10-03,diurno,mantenimiento,69.3,8.3,0.0,2,False,False
EMP_092,2025-10-04,diurno,mantenimiento,86.8,8.0,0.0,3,False,False
EMP_092,2025-10-05,diurno,mantenimiento,68.0,7.1,0.0,4,False,False
EMP_092,2025-10-06,vespertino,mantenimiento,52.2,8.3,0.0,5,False,False
EMP_092,2025-10-07,diurno,mantenimiento,56.8,0.0,0.0,0,False,True
